INDMusic Channel Report
September 2014
9LILG

Partner Views are: 2765397
Non-Ad Requested Views: 26405
Partner Revenue is: 5511.239074999999
Partner Ad Enabled Views are: 2738992
Partner Thousands of Ad Enabled Views: 2738.992
CPM: 2.0121413552869076
INDMusic Percentage: 0.1
Partner InDMusic Fee is: 551.1239074999999
Total Partner Earnings: 4960.115167499998

UGC Views are: 2014478
UGC Revenue is: 1632.0679429999989
UGC Ad Enabled Views are: 1599385
UGC Thousands of Ad Enabled Views: 1599.385
INDMusic Percentags: 0.1
UGC InDMusic Fee is: 163.2067942999999
Total UGC Earnings: 1468.861148699999

Total Channel Partner Payout: 6428.976316199997

videoId,claimType,claimOrigin,assetTitle,contentType,assetType,artist,album,isrc,customId,writer,channel,tViews,adViews,tEarnings
"EDK_9vTmESs","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,0,0
"EDbyT9Z8GEg","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,77,77,0.0050275
"EDbyT9Z8GEg","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"EDbyT9Z8GEg","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,77,77,0.0050275
"EH75J32zns8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,5,0
"EHIy9BAjoO4","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,481,481,0.048559
"EHIy9BAjoO4","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,481,481,0.048559
"EIer6Rb_1AA","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,2,2,0
"EJ0Fhj3dx64","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,33,33,0
"EJ0Fhj3dx64","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,33,33,0
"EMVJIgea3pM","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,3,3,0
"EOFCVxbYdiQ","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,1,0.00022
"ETMYx-490is","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,2,2,0
"EUNUDoOko5Y","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,1267,1267,3.301139
"EUNUDoOko5Y","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,12,0,0
"EYfSj3YVyEM","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,5,5,0
"EerB65hAMkg","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"EerB65hAMkg","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"Eezg_4vuGtc","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,5,5,0
"EiaCdK6mtmo","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,7,7,0
"EiaCdK6mtmo","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,6,0,0
"EjFeM0jO2UE","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,618,618,0.0134005
"EjFeM0jO2UE","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,618,618,0.0134005
"EjFeM0jO2UE","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,8,0,0
"Ek1t-3U2rcA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,7,7,0.00039
"EmTQoujRqK0","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,86,86,0.0005240000000000001
"EmTQoujRqK0","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,5,0,0
"EpMn6Cuy1eI","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0
"EpMn6Cuy1eI","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0
"Ep_h9GJE4As","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,80,80,0.005832
"EpnBn2syLVk","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,7,7,0
"ErherH0p2MI","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,22,0,0
"ErzOC_kWG9c","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,14,14,0.001391
"EsPd9Rf3Z3U","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,11,0,0.00153
"EuP6hJYemKE","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,4,4,0
"EwgYPnsd5Tk","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,180,180,0.009827000000000001
"EwgYPnsd5Tk","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,6,0,0
"Ewuh76XIsIM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,9,9,0.000604
"Ewuh76XIsIM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,8,0,0
"ExOUeo74rXQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,437,437,0.0007925
"ExOUeo74rXQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,437,437,0.0007925
"ExyvEOWB9T8","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,19,19,0
"ExyvEOWB9T8","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,2,0,0
"EzEXias6GS0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,56,56,0
"EzyWZ_gVmzs","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1070,1070,2.5085485
"EzyWZ_gVmzs","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1070,1070,2.5085485
"EzyWZ_gVmzs","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,17,0,0
"FCaIEe3p4OA","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,89,89,0.002262
"FCaIEe3p4OA","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,6,0,0
"FDsmV9NCfEk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,75,75,0
"FDsmV9NCfEk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,75,75,0
"FDsmV9NCfEk","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"FE6HHl51u7s","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,8,8,0.0007470000000000001
"FERCyVJ1MUA","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,821,821,2.464983
"FERCyVJ1MUA","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,8,0,0
"FEtx6chZ6c0","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,24,24,0.0072
"FEtx6chZ6c0","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,4,0,0
"FF9nm5IlPQc","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,2,0.000238
"FFq0BqwqO_8","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,14,14,0
"FFy3snQsADE","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0
"FH9PQsCanTg","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"FH9PQsCanTg","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"FIHMx68IrMQ","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,4,4,0.00012
"FRWEQMjnwqw","Audio-Visual","Web Upload","Hopeless Boy","PARTNER-PROVIDED",,"King Lil G","","","9LILG",,,9,0,0
"FRWEQMjnwqw","Audio-Visual","Web Upload","Hopeless Boy","PARTNER-PROVIDED",,"King Lil G","","","9LILG",,,227352,227352,488.2053965
"FRWEQMjnwqw","Audio-Visual","Web Upload","Hopeless Boy","PARTNER-PROVIDED",,"King Lil G","","","9LILG",,,227352,227352,488.2053965
"FRWEQMjnwqw","Audio-Visual","Web Upload","Hopeless Boy","PARTNER-PROVIDED",,"King Lil G","","","9LILG",,,4366,0,0.027
"FScmgrjYuqo","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,1052,1052,0.219062
"FScmgrjYuqo","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,1052,1052,0.219062
"FScmgrjYuqo","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,18,0,0
"FY3EasFLxo4","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,154,154,0.001075
"FY3EasFLxo4","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,20,0,0
"FZOxn4dO_Y8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,8,8,0
"FZRSuhbvRIU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,229,229,0.001196
"FZRSuhbvRIU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,3,0,0
"F_KONCjl4E4","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,31,31,0.000182
"F_KONCjl4E4","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,26,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,807,807,0.0008849999999999999
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"Fa9rLVfXE6U","Audio","Audio Match","Blunt After Blunt Feat Reverie","UGC",,"King Lil G","AK47Boyz","QMEBT1400810","9LILG",,,14,0,0
"FbewkGVvCMM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,9,9,0
"Fmm260aDZKI","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,18,18,0.003015
"Fmm260aDZKI","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,46,0,0
"FrbqkG99e3k","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"Ft7WOzAdyXE","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,5,0
"FtoB2rSG4Xo","Audio-Visual","Web Upload","AK47 FINAL3k","PARTNER-PROVIDED",,"","","","9LILG",,,9,0,0
"FtoB2rSG4Xo","Audio-Visual","Web Upload","AK47 FINAL3k","PARTNER-PROVIDED",,"","","","9LILG",,,232082,232082,492.5569235
"FtoB2rSG4Xo","Audio-Visual","Web Upload","AK47 FINAL3k","PARTNER-PROVIDED",,"","","","9LILG",,,232082,232082,492.5569235
"FtoB2rSG4Xo","Audio-Visual","Web Upload","AK47 FINAL3k","PARTNER-PROVIDED",,"","","","9LILG",,,3678,0,0.00406
"Fup5MF9ZL2k","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,36,36,0
"Fxe46nD9e2I","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"G0iEyQTzsNk","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,8,8,0
"G23--pfHw-Q","Audio","Audio Match","I Don't Give a Fuck","UGC",,"King Lil G","King Enemy","USASN1201248","9LILG",,,2,2,0
"G23--pfHw-Q","Audio","Audio Match","I Don't Give a Fuck","UGC",,"King Lil G","King Enemy","USASN1201248","9LILG",,,2,2,0
"G2dVbyhdqQ4","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,54,54,0.033361
"G2dVbyhdqQ4","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,3,0,0
"GCANtcTEJtk","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,2,2,0
"GDaGrACk-BU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,16,16,0
"GDaGrACk-BU","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,16,16,0
"GEdXChu7YEg","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,5,0,0
"sBHi7gxanPg","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,940,940,2.2518305
"GMsWh8mvPl4","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,7365,7365,19.657358
"GMsWh8mvPl4","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,68,0,0
"GOSvLqceEmo","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,14,14,0
"GRESFli5vwk","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,12,12,0.003046
"GRESFli5vwk","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,0,0
"GREsT6J-N00","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"GS4kClhNTWU","Audio","Audio Match","I Don't Give a Fuck","UGC",,"King Lil G","King Enemy","USASN1201248","9LILG",,,3,3,0
"GS4kClhNTWU","Audio","Audio Match","I Don't Give a Fuck","UGC",,"King Lil G","King Enemy","USASN1201248","9LILG",,,1,0,0
"GSSLotyw1fk","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,3,0
"GSSLotyw1fk","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,2,0,0
"GV0OqcaJ6Yo","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"GWqEqhPxai8","Audio","Audio Match","Liquor Store","UGC",,"King Lil G","Lost in Smoke","USASN1302115","9LILG",,,3,3,0.00016
"GaG2bNRPw-Q","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,3,3,0
"GakhvNSaavA","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,6.2e-05
"GakhvNSaavA","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,38,0,0
"GaxkyMdzyKA","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"GhmVdLZLFdY","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,4,4,0
"GhmVdLZLFdY","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,2,0,0
"Gi08N3zmtNI","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,185,185,0.328097
"Gi08N3zmtNI","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,5,0,0
"Gj-mw-cv1ME","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,528,528,0.0028355
"Gj-mw-cv1ME","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,528,528,0.0028355
"Gj-mw-cv1ME","Audio","Audio Match","Living My Dream Feat. Isuppose  Self Provoked & Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400812","9LILG",,,1,0,0
"GjQTmPxjrbs","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,2,2,0.004704
"GlVtepF3tLs","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,5,5,0
"Gnbe4x5OEr4","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,36,36,0.002434
"GsNQhJAL9wo","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,6,6,0
"GxDk6QLtBe0","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,963,963,0.352359
"GxDk6QLtBe0","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,7,0,0
"GzJCABAWwxQ","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,1,1,0
"GzJCABAWwxQ","Audio","Audio Match","Pussy is a Drug","UGC",,"Lil G","Blue Devil Part 2","USASN1200420","9LILG",,,1,0,0
"H3j1EYGVFcQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,2,2,0
"H3j1EYGVFcQ","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,2,2,0
"H46U9nx18SU","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,11,11,0
